,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
18196752,7.995915589907146e+18,0,14102512,1002,0,b352d9e2,cc4c2ceb,50e219e0,ecad2386,7801e8d9,07d7df22,3ce7eb38,7851799a,6f856677,0,0,21408,320,50,2467,2,167,100075,23
1087566,3.4475654162089226e+18,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,5340df63,9122b3ba,5db079b5,1,2,21664,320,50,2492,3,35,-1,43
12980980,5.353070263533971e+17,0,14102320,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,1ea9926c,c144e605,1,0,4687,320,50,423,2,39,100148,32
13016978,9.866376635514536e+18,0,14102320,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb262a3e,13472f46,1,0,21760,320,50,2502,0,39,-1,221
16301634,5.210744609831736e+17,1,14102417,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2ad80e53,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
4533175,8.983712824906697e+18,1,14102203,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,37bf5615,2203a096,1,0,19016,300,250,2162,2,39,-1,33
15107575,1.40800328846307e+19,0,14102412,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,694df4b6,a0f5f879,1,0,21628,320,50,2482,3,167,-1,23
2040447,6.958903972718177e+18,0,14102109,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,65383c72,2db63e92,1,0,19015,300,250,2162,2,39,-1,33
2399553,4.414096864942963e+18,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,b855ee41,75feda5d,6d44e29a,1,0,1038,320,50,178,3,1327,-1,15
15020235,4.996486945075616e+18,0,14102411,1005,0,85f751fd,c4e18dd6,50e219e0,2e239b04,d9b5648e,cef3e649,a99f214a,864d777b,72a00661,1,0,16685,320,50,1092,3,811,100156,61
22152014,7.800639134829692e+18,0,14102612,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e96a934a,8571106b,1,0,22218,216,36,2560,3,43,100181,61
18398021,5.713778681789157e+18,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,0a3b4a58,d9b5648e,0f2161f8,a99f214a,d13a1024,af7fe221,1,0,20392,320,50,2340,3,41,100111,159
14245686,8.961994662945598e+18,0,14102406,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d2782dbf,1df52df3,1,0,15707,320,50,1722,0,35,100084,79
33057680,2.9966324963234534e+18,1,14102904,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a98cdc60,e40d3cfc,1,0,22987,320,50,2657,3,38,100081,23
37649321,3.3955503003217644e+18,0,14103008,1005,0,f6cba1bd,5c9c05b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a6c7989e,5096d134,1,0,23880,320,50,2738,0,163,-1,17
27414443,6.607055359206732e+18,0,14102802,1010,1,85f751fd,c4e18dd6,50e219e0,6fef5db2,7801e8d9,0f2161f8,5b0a2bc7,d589eb1b,dc31133e,4,2,22920,320,50,2649,0,39,100194,204
17264885,4.739313070052447e+18,0,14102507,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,d95642b4,36b67a2a,1,0,16352,320,50,1823,1,167,100004,71
29841846,1.5316780304602894e+19,0,14102813,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89ab0930,1f0bc64f,1,0,17753,320,50,1993,2,1063,-1,33
10976996,7.36513830999084e+18,1,14102308,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,44a74212,7558c63e,1,0,21894,320,50,2526,3,167,100077,221
11298378,3.5681800895869537e+18,1,14102310,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,be9f47c1,eba9519f,1,0,21875,320,50,2526,3,167,100077,221
26220407,1.761785044481881e+19,0,14102717,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,3bd9e8e7,1,0,6393,320,50,547,3,47,-1,23
34008547,9.265902487835077e+18,0,14102909,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,c1e21022,4ceb2e0b,1,0,23025,320,50,2659,2,35,100148,23
28697977,1.566004891088578e+19,0,14102809,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,afcfdbbe,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52
4764696,1.1276505098321598e+19,0,14102205,1005,0,7eff1169,77c8e77d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,241265e6,1f0bc64f,1,0,21790,320,50,2513,3,35,100121,68
24256020,1.567852267072738e+19,0,14102704,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f58c6ee,8ce34352,1,0,6393,320,50,547,3,47,100084,23
28935802,1.1353987844244488e+19,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,3cd9d6a0,054c8edf,1,3,21191,320,50,2424,1,161,100193,71
11678909,1.0356461569807835e+19,0,14102313,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,97cf783e,2891f384,1,0,21189,320,50,2424,1,161,100190,71
389007,4.022492010711644e+18,0,14102102,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,abd6cb18,95a0fb49,1,0,19950,320,50,1800,3,167,100075,23
29197299,1.153308886476465e+19,0,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,dd73f270,fe18a223,ecb851b2,1,0,23143,320,50,2665,0,35,100148,221
14456685,1.1828506628782846e+19,0,14102408,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10238d6b,43836a96,1,0,22225,320,50,2561,0,547,100101,51
11069563,1.5005558988904065e+19,1,14102309,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0ec3635,68b6db2c,1,0,22120,320,50,1702,0,1059,100075,110
22584276,5.1059733732818984e+16,0,14102614,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,5b9376e8,44188d95,b4d21d55,5,0,15385,320,50,1685,3,35,100176,42
5241537,5.620573221325976e+18,0,14102206,1005,1,450d6400,bea33b9a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,edacf898,7abbbd5c,1,0,21790,320,50,2513,3,35,-1,68
12319668,1.580459212688621e+19,0,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,063d5b6a,23885c9e,1,0,20108,320,50,2299,2,1319,-1,52
16247720,1.838631023741658e+19,0,14102417,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cb0fc146,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
24320378,6.902832787916851e+17,0,14102704,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0c966deb,4c9a62fd,1,0,19771,320,50,2227,0,935,100075,48
14701835,2.401796446181299e+18,1,14102409,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e151fc97,24f6b932,1,0,20345,300,250,2331,2,39,-1,23
32172966,1.4435974222524413e+18,0,14102822,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,91ed83b3,7d476221,620311f4,1,0,23394,320,50,2681,1,419,-1,212
23508645,8.987532547522951e+18,0,14102619,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a544d3a,d4897fef,1,0,16208,320,50,1800,3,167,100081,23
33084148,5.728495347851697e+18,0,14102904,1005,0,8f51bf3a,9f448720,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0951218b,8a4875bd,1,0,17239,320,50,1973,3,39,-1,23
13015103,9.635505577719263e+18,0,14102320,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,32ae4a5c,cd5b1559,1,2,17016,320,50,1873,3,39,-1,23
36006527,7.417572950937656e+18,0,14102921,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,ae5d9a91,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
10360313,1.7952211119972614e+19,1,14102305,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0caa0f7d,1f0bc64f,1,0,6616,320,50,576,2,35,100130,32
31456539,1.6211760787495981e+19,0,14102818,1005,1,c84142bb,3642e898,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,40fa2837,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
17408427,4.51824899449408e+18,0,14102508,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,43038cdf,eb697b97,c4cca47d,1,0,20012,300,50,2283,0,163,100076,95
29804529,1.388125275423172e+19,1,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,ce53cc98,0eb711ec,1,0,20007,320,50,2283,0,163,-1,95
24200105,8.748030138668781e+18,0,14102703,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,425690b9,31908a90,225b180e,1,0,21153,320,50,2420,2,35,-1,69
33550607,4.305738181485529e+18,0,14102907,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,4d507334,2563a48d,a0f5f879,4,0,23725,320,50,2716,3,35,-1,23
24436455,2.3408046822305526e+18,0,14102705,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,8a24f53e,8fc500c6,6729092b,1,2,21611,320,50,2480,3,297,100111,61
32791806,1.403852141572799e+19,0,14102903,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,5db079b5,1,2,22916,320,50,2617,0,35,-1,51
35191429,8.103908721222414e+18,1,14102915,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cbb4b354,84ebbcd4,1,0,17654,300,250,1994,2,39,100084,33
38474284,1.9019357791308265e+18,1,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,735deefb,1f0bc64f,1,3,23738,320,50,2676,0,299,100176,221
2407778,5.21463377643055e+18,0,14102111,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,810c1e45,a0f5f879,1,0,8330,320,50,761,3,175,100075,23
10844935,1.456531055984693e+19,0,14102308,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3483dd4,00b1f3a7,1,0,22140,320,50,2550,1,547,-1,51
37434425,1.435478602095883e+19,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,aaad3757,90df3848,47a322d1,1,0,17017,320,50,1873,3,39,-1,23
7332078,1.836263327953237e+19,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,460e66ed,160c1b41,1,0,21768,320,50,2506,0,35,100019,157
9099697,6.029240122797749e+18,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d04c586f,2203a096,1,0,15703,320,50,1722,0,35,100084,79
26317616,7.920005453866057e+18,0,14102717,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7102d7df,9ba9e05b,1,0,17262,320,50,1872,3,39,-1,23
34408965,1.0563579860224367e+19,1,14102912,1005,1,2fdff0f2,2296b5b3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,18a4f0d4,1f0bc64f,1,0,15708,320,50,1722,0,35,-1,79
12525651,2.7927046870282076e+18,0,14102317,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,b72e7872,24f6b932,1,0,375,320,50,112,3,1319,-1,15
36514650,1.3743491524440179e+19,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,6097a5da,30d3fea0,d3b3178d,1,2,23690,300,50,2712,2,35,-1,23
28137378,1.4229334098964595e+19,0,14102807,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0bd9d5ea,36b8f4c5,1,0,22680,320,50,2528,0,39,100075,221
7727873,3.3342224420798807e+18,1,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eea031db,9c7b6730,1,0,15699,320,50,1722,0,35,-1,79
33278101,1.2416583833727525e+19,0,14102906,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c021a5e,76dc4769,1,0,22683,320,50,2528,0,39,100081,221
17262277,4.41891578893051e+18,0,14102507,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
13094340,4.2408745684309903e+18,1,14102321,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39f2d65e,fc9d9423,1,0,17264,320,50,1872,3,39,100034,23
25972051,1.3567028383466004e+19,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,15141627,76dc4769,1,0,20108,320,50,2299,2,1327,100084,52
34436873,1.2977055903367238e+19,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,127b1103,981edffc,1,3,21191,320,50,2424,1,175,100189,71
36336127,1.7025532212610583e+18,1,14103001,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ae05f5fb,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
30572540,1.2887931777695699e+19,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,431b3174,d787e91b,1,0,23173,320,50,2668,0,35,-1,221
35400953,1.0932429507703437e+19,0,14102917,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,28807935,6ac9eb05,1,0,22680,320,50,2528,0,167,-1,221
8418520,1.0440860045771538e+19,0,14102217,1005,0,85f751fd,c4e18dd6,50e219e0,93d786c6,2347f47a,0f2161f8,a99f214a,e5c581d6,375c3d47,1,0,21739,320,480,2502,0,35,100084,221
30018836,5.514650856018821e+18,1,14102813,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6aa729b5,d787e91b,1,0,23438,320,50,2684,2,291,-1,52
26761050,1.835458196363687e+18,0,14102720,1002,0,6e0697bd,e332ad78,50e219e0,ecad2386,7801e8d9,07d7df22,697a846b,aa5c8afe,5be1ba3d,0,0,21330,320,50,2454,0,161,100156,91
18420885,7.300849554202004e+18,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,cf23f85c,0bcabeaf,1,3,21189,320,50,2424,1,161,100189,71
26874723,4.0270344718923694e+18,0,14102721,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2413ba4f,496515fa,1,3,21189,320,50,2424,1,161,100191,71
24170058,4.657118362807609e+18,0,14102703,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,abe322f0,4f4b5ad5,1,0,21153,320,50,2420,2,35,100081,69
18212883,9.304414644568285e+18,0,14102512,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,83873a55,76dc4769,1,0,4687,320,50,423,2,39,100148,32
19054430,2.3741654953103375e+18,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,afffc518,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
11945891,3.701382915165753e+18,1,14102314,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ed0081fc,181a1d7d,1,0,17264,320,50,1872,3,39,100034,23
17096546,6.647379688140483e+17,0,14102505,1002,0,6ae28757,e018a69b,50e219e0,ecad2386,7801e8d9,07d7df22,5900dd73,cab185e2,08ac11ab,0,0,17566,320,50,479,3,39,100074,23
6281878,9.299051980792607e+18,0,14102209,1002,0,f727f4e0,fcb30e54,50e219e0,ecad2386,7801e8d9,07d7df22,9dcf4e84,55c42cef,d7a4a54d,0,0,21874,216,36,2526,0,35,100076,221
16557520,1.4631674059710554e+19,1,14102419,1002,0,763a42b5,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,5b1229cc,d471a2cd,701b73d0,0,0,21789,320,50,2512,2,291,-1,52
3925268,3.474445195763399e+18,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,1d326bd0,77bf3c3c,1,2,4687,320,50,423,2,39,100148,32
37712771,9.774945072748421e+18,0,14103008,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,42780dd5,620311f4,1,0,22676,320,50,2616,0,35,-1,51
23804644,1.3463585866506473e+19,0,14102623,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,278f1b1a,2ea4f8ba,1,0,20277,320,50,2281,3,47,100182,42
9947821,7.420940231607294e+18,0,14102303,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b0ebb1d,1617d758,1,0,20312,320,50,1780,0,1711,100077,48
25625813,1.7211904486219167e+18,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,4d526c7d,0beb4199,1,0,18091,320,50,2060,3,39,-1,23
37157453,7.007226433400386e+18,0,14103005,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
28436968,1.812969040128874e+19,0,14102808,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,377ef6da,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52
6345145,1.167146488304046e+19,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,5d3018d4,cb3368d2,1,0,21767,320,50,2506,0,35,-1,157
18014991,9.949124813805302e+18,0,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e08e353,edead9f4,1,0,15706,320,50,1722,0,35,-1,79
32711905,7.130902577371739e+18,0,14102902,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e790b92,d787e91b,1,0,23167,320,50,2668,0,35,-1,221
19990206,1.8143955658314105e+19,0,14102523,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,496a2edd,2692a96a,1,3,21189,320,50,2424,1,161,100189,71
39766262,1.4080525739745235e+19,0,14103018,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,99171b14,ffe69079,1,0,23160,320,50,2667,0,47,-1,221
33758326,4.0520047489985224e+18,0,14102908,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,66580d23,36b67a2a,1,0,21816,320,50,2519,0,175,100193,71
23656477,1.7903716205302168e+19,0,14102621,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,fd8c7907,fa952a77,1,0,19743,320,50,2264,3,427,100000,61
21476630,9.189135536100759e+17,0,14102609,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,3bb1ddd7,1,0,22246,320,50,2566,3,41,100156,42
35137241,3.653825676323884e+18,0,14102915,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,791c4c6a,8a4875bd,1,0,15704,320,50,1722,0,35,100083,79
20229646,1.7776293483925615e+19,0,14102602,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,44f59b01,aad45b01,1,0,20980,320,50,2371,0,551,100217,46
28555382,8.240182069042133e+18,1,14102808,1005,0,3b612913,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,712b3d66,b5bf16e5,1,0,17239,320,50,1973,3,39,-1,23
39705767,7.976377308032186e+18,0,14103017,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5262bc2f,c94fff1a,1,0,23726,320,50,2717,2,47,-1,23
5866297,1.0496905216576193e+19,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,38554285,a9fb0439,1,0,21767,320,50,2506,0,35,100021,157
2485034,1.307265830244761e+19,0,14102112,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0f15ad16,44801bc1,1,0,21726,320,50,2502,0,35,-1,221
39615140,1.6095957064924262e+19,1,14103017,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,edf47c9d,779d90c2,1,0,20108,320,50,2299,2,1327,-1,52
40119895,8.233863122270123e+18,0,14103020,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd4c1884,ecb851b2,1,0,22257,320,50,2545,0,431,100084,221
19893833,1.567763799242988e+19,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,58fea590,2347f47a,0f2161f8,fe632f39,63344fed,744ae245,1,3,16989,320,50,1926,2,39,-1,13
26162691,1.3518907441116555e+19,0,14102717,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,33a4cf98,d787e91b,1,0,19771,320,50,2227,0,935,100075,48
34094955,1.581021880826689e+19,1,14102910,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,49ea3580,1,0,17653,300,250,1994,2,39,-1,33
33528517,2.695081148458389e+18,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d749c091,496515fa,1,3,21189,320,50,2424,0,175,100190,71
40254041,1.160242354806251e+19,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,7a29b2fe,aad45b01,1,0,19743,320,50,2264,3,425,100000,61
34545846,5.786416249217748e+18,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,ac4634da,894fb406,1,0,23625,320,50,2706,3,937,100155,61
25568154,1.1675305342335093e+19,0,14102713,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3b41dfc0,64a7b95b,1,0,19772,320,50,2227,0,935,100077,48
17862557,1.3594507161195846e+19,0,14102511,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b99826c,d6e0e6ff,1,0,16615,320,50,1863,3,39,-1,23
37469093,1.806387878390615e+19,0,14103007,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e71685ac,a0f5f879,1,0,20093,300,250,2295,2,35,100077,23
15723003,1.5425692650683228e+19,1,14102415,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f068e4b3,737e5d8b,1,0,19772,320,50,2227,0,679,100077,48
1139960,6.628149900289008e+18,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,06c2a071,f7a68bfe,ecb851b2,1,0,21694,320,50,2497,3,43,100151,42
11532150,1.098208489826246e+19,0,14102312,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8755dd74,1f0bc64f,1,0,20108,320,50,2299,2,1063,-1,52
17045027,1.5989340204346812e+19,0,14102505,1002,0,91069c72,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,6cb0d8af,9b5f541c,c4a565e1,0,0,22491,320,50,2590,2,35,100075,93
27880609,8.578661206375393e+18,0,14102805,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,278614de,8b1a1d2b,8a4875bd,1,0,22730,300,50,2631,0,35,100210,221
26923417,1.2680546623425802e+19,0,14102722,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe8d941b,542422a7,1,0,20984,320,50,2371,0,559,100217,46
7605803,1.3665149945559663e+19,0,14102213,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2de079d9,0009f4d7,1,0,17877,320,50,2036,3,47,100117,156
19992968,2.1209430581126797e+18,0,14102523,1005,0,a04d4526,7f3c543c,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,a4f8e51f,a5bce124,1,0,6392,320,50,547,3,47,100084,23
31352504,8.966919957548748e+18,0,14102817,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,7dc3b26e,1,0,23434,320,50,2683,1,163,-1,212
38300923,6.548507427803034e+18,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,26b2169a,d969364f,d787e91b,1,3,8330,320,50,761,3,175,-1,23
18262716,1.2862940677309332e+18,0,14102513,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bcdb2274,76dc4769,1,0,19950,320,50,1800,3,167,-1,23
20478146,2.5467592417714145e+18,0,14102604,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,7ed62683,239543e1,1,0,21611,320,50,2480,3,297,100111,61
30540069,1.0976596854368397e+19,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,a96f8e3f,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
12679579,2.4079719975967365e+18,0,14102318,1005,0,3dff2c35,f04a6216,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b449c326,36b67a2a,1,0,20997,320,50,2369,0,809,100111,46
758198,1.6345315766267025e+19,0,14102104,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a1ccd65c,684581ce,1,0,18094,320,50,2060,3,39,-1,23
